tanggal,provinsi,kabupaten,kecamatan,fasyankes,penyakit,kode_penyakit,minggu,tahun,tahun_minggu,tahun_minggu_f,age_group,kelamin,kasus
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Male,2
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Female,3
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Male,6
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,7
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,38
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,66
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,38
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,61
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,68
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,76
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,21
2022-12-20,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,20
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,A. 0 - 7 day old,Female,1
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,B. 8 - 28 day old,Male,1
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Male,1
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Female,2
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Male,3
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Female,1
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Male,4
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Male,2
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,3
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,14
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,11
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,12
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,1
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,8
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,7
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,1
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,3
2022-12-20,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-20,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,10
2022-12-20,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,20
2022-12-21,BALI,KAB. BULELENG,BULELENG,BULELENG I,ILI (Penyakit Serupa Influenza),Y,51.0,2022.0,2022 - 51,2022.51,,Male,3
2022-12-21,BALI,KAB. BULELENG,BULELENG,BULELENG I,ILI (Penyakit Serupa Influenza),Y,51.0,2022.0,2022 - 51,2022.51,,Female,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,BULELENG I,Sindrom Jaundice Akut,G,51.0,2022.0,2022 - 51,2022.51,,Male,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,53
2022-12-21,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,85
2022-12-21,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,ILI (Penyakit Serupa Influenza),Y,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,2
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,ILI (Penyakit Serupa Influenza),Y,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,ILI (Penyakit Serupa Influenza),Y,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,Sindrom Jaundice Akut,G,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,B. 8 - 28 day old,Female,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,C. 28 day old - 1 year old,Male,2
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,C. 28 day old - 1 year old,Female,1
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Male,3
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Male,7
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Female,2
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Male,7
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Female,4
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Male,7
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,3
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,27
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,42
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,34
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,33
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,97
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,83
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,40
2022-12-21,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,28
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,C. 28 day old - 1 year old,Male,1
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,C. 28 day old - 1 year old,Female,1
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Female,3
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Male,3
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Female,4
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Female,2
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,,1
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,2
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,7
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,12
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,6
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,7
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,9
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,17
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,6
2022-12-21,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,7
2022-12-21,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,18
2022-12-21,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,20
2022-12-22,BALI,KAB. BULELENG,BANJAR,BANJAR I,None,None,51.0,2022.0,2022 - 51,2022.51,,,3
2022-12-22,BALI,KAB. BULELENG,BULELENG,BULELENG I,ILI (Penyakit Serupa Influenza),Y,51.0,2022.0,2022 - 51,2022.51,,Female,2
2022-12-22,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-22,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,56
2022-12-22,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,98
2022-12-22,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,B. 8 - 28 day old,Male,2
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,B. 8 - 28 day old,,2
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,C. 28 day old - 1 year old,Female,1
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Female,3
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Male,6
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Female,7
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Male,12
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Female,4
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Male,5
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,4
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,38
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,76
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,24
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,47
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,85
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,67
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,16
2022-12-22,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,30
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Male,1
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Female,1
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Male,3
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Female,1
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Male,2
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,3
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,5
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,8
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,8
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,3
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,5
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,4
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,2
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,2
2022-12-22,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,UNDEFINED,Male,1
2022-12-22,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,3
2022-12-22,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,13
2022-12-23,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,66
2022-12-23,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,49
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,ILI (Penyakit Serupa Influenza),Y,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,A. 0 - 7 day old,Male,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,A. 0 - 7 day old,Female,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,B. 8 - 28 day old,Female,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,C. 28 day old - 1 year old,Female,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Male,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,D. 1 - 4 year old,Female,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Male,4
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Female,4
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Male,5
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Female,3
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Male,7
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,4
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,40
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,32
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,33
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,20
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,61
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,61
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,32
2022-12-23,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,23
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Diare Akut,A,51.0,2022.0,2022 - 51,2022.51,,Male,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Diare Akut,A,51.0,2022.0,2022 - 51,2022.51,,,2
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Pnemonia,D,51.0,2022.0,2022 - 51,2022.51,,Male,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Pnemonia,D,51.0,2022.0,2022 - 51,2022.51,,,5
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Sindrom Jaundice Akut,G,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Suspek Demam Tifoid,F,51.0,2022.0,2022 - 51,2022.51,,Male,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Suspek Demam Tifoid,F,51.0,2022.0,2022 - 51,2022.51,,,3
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Suspek Dengue,C,51.0,2022.0,2022 - 51,2022.51,,Female,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Suspek Dengue,C,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Suspek HFMD,Z,51.0,2022.0,2022 - 51,2022.51,,Female,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,Suspek Meningitis/Encephalitis,U,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,21
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,18
2022-12-23,BALI,KAB. BULELENG,BULELENG,RSUD BULELENG,None,None,51.0,2022.0,2022 - 51,2022.51,,,73
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Male,2
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,E. 5 - 9 year old,Female,2
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Male,1
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,F. 10 - 14 year old,Female,1
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Male,1
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,G. 15 - 19 year old,Female,2
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Male,7
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,H. 20 - 44 year old,Female,8
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Male,4
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,I. 45 - 54 year old,Female,4
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Male,3
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,J. 55 - 69 year old,Female,12
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Male,5
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,K. > 70 year old,Female,3
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,,,3
2022-12-23,BALI,KAB. BULELENG,SAWAN,SAWAN I,None,None,51.0,2022.0,2022 - 51,2022.51,UNDEFINED,Female,1
2022-12-23,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,7
2022-12-23,BALI,KAB. BULELENG,SERIRIT,SERIRIT I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,10
2022-12-24,BALI,KAB. BULELENG,BANJAR,BANJAR I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-24,BALI,KAB. BULELENG,BANJAR,BANJAR I,None,None,51.0,2022.0,2022 - 51,2022.51,,,2
2022-12-24,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,,1
2022-12-24,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Male,62
2022-12-24,BALI,KAB. BULELENG,BULELENG,BULELENG I,None,None,51.0,2022.0,2022 - 51,2022.51,,Female,44
2022-12-24,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,A. 0 - 7 day old,,2
2022-12-24,BALI,KAB. BULELENG,BULELENG,RS KERTHA USADA,None,None,51.0,2022.0,2022 - 51,2022.51,C. 28 day old - 1 year old,Male,1
